,ip,app,device,os,channel,is_attributed,date,time
21462,138561,9,2,19,466,0,8,10
21463,61965,12,1,18,259,0,8,8
21464,50371,3,1,19,280,0,7,1
21465,25737,18,1,20,107,0,9,7
21466,124635,18,1,6,107,0,9,2
21467,20422,14,1,19,442,0,8,1
21468,24943,12,1,20,497,0,7,1
21469,44725,3,1,19,379,0,9,9
21470,191758,9,1,20,489,0,7,11
21471,105475,9,1,13,448,0,9,12
21472,48212,2,1,13,237,0,9,11
21473,5178,29,1,19,343,0,8,12
21474,63062,18,1,19,134,0,8,15
21475,191972,7,1,8,101,0,9,6
21476,35955,2,2,13,477,0,8,6
21477,80305,3,1,40,409,0,9,4
21478,14424,14,1,9,379,0,7,23
21479,162994,8,1,28,145,0,7,15
21480,44607,2,1,2,435,0,8,0
21481,61049,15,1,37,265,0,8,1
21482,117611,3,1,13,280,0,9,0
21483,89372,12,1,13,265,0,8,3
21484,22085,2,1,13,122,0,7,8
21485,286630,12,1,19,328,0,8,5
21486,59447,1,1,13,135,0,8,15
21487,114561,9,1,13,466,0,9,14
21488,148098,23,1,17,153,0,9,9
21489,207675,64,1,18,459,0,6,20
21490,63261,18,1,19,107,0,7,18
21491,26705,15,1,13,265,0,6,17
21492,5314,18,1,36,107,0,8,0
21493,157124,3,1,8,480,0,8,0
21494,33704,18,1,3,134,0,8,12
21495,18302,1,1,8,124,0,8,10
21496,11908,3,1,12,424,0,9,3
21497,145896,15,1,22,245,0,8,15
21498,39182,2,1,19,477,0,8,3
21499,70379,14,1,19,489,0,7,2
21500,100339,15,1,30,265,0,7,4
21501,96057,3,1,35,317,0,8,7
21502,209092,20,1,20,259,0,7,10
21503,56559,14,1,37,463,0,7,3
21504,33916,2,1,19,469,0,7,16
21505,209486,13,1,20,469,0,8,1
21506,28198,18,1,30,121,0,8,15
21507,214665,9,1,13,215,0,8,20
21508,26995,3,1,13,424,0,9,12
21509,40241,2,1,20,469,0,7,4
21510,53454,18,1,13,107,0,7,3
21511,93494,18,1,19,121,0,9,14
21512,14710,8,1,25,145,0,8,18
21513,5787,3,1,13,379,0,8,9
21514,170886,3,1,25,280,0,7,2
21515,111061,18,1,10,134,0,9,4
21516,93620,6,1,17,459,0,8,9
21517,111025,2,1,8,122,0,7,9
21518,117943,21,1,16,128,0,7,23
21519,84610,12,1,23,259,0,8,13
21520,91734,3,1,18,280,0,7,11
21521,357565,9,1,3,445,0,9,2
21522,234815,3,1,19,371,0,8,0
21523,120709,12,1,49,259,0,7,10
21524,18493,1,1,3,439,0,9,4
21525,73011,24,2,19,105,0,8,15
21526,68333,20,2,18,259,0,8,13
21527,5147,13,1,27,469,0,8,10
21528,77183,2,1,13,237,0,8,9
21529,95029,15,1,28,379,0,8,20
21530,959,18,1,16,439,0,7,2
21531,93230,3,1,17,205,0,9,11
21532,39464,15,1,19,245,0,6,19
21533,22205,3,1,19,280,0,7,8
21534,103046,23,1,53,153,0,8,10
21535,86383,64,1,39,459,0,8,23
21536,68632,3,1,19,137,0,8,7
21537,76727,9,1,37,244,0,7,6
21538,81980,2,1,10,377,0,7,10
21539,64071,28,1,19,135,0,7,11
21540,184176,2,1,19,236,0,7,2
21541,20422,12,1,1,178,0,8,2
21542,178651,2,1,6,477,0,7,9
21543,116065,2,1,20,469,0,7,12
21544,93154,12,1,19,265,0,7,11
21545,68511,18,1,18,107,0,8,8
21546,118252,3,1,8,280,0,8,15
21547,5314,12,1,13,424,0,9,12
21548,75300,12,1,13,178,0,9,0
21549,73516,3,1,9,153,0,8,4
21550,20576,12,1,18,328,0,8,14
21551,166527,12,1,39,340,0,8,5
21552,123901,15,1,13,245,0,7,4
21553,101096,1,1,13,134,0,7,7
21554,106014,8,1,19,259,0,7,20
21555,100275,18,1,22,439,0,7,3
21556,96831,18,1,17,376,0,7,3
21557,357729,18,1,13,107,0,8,16
21558,160611,32,1,22,376,0,8,3
21559,1204,3,1,27,280,0,7,9
21560,289950,9,1,19,466,0,9,11
21561,31959,12,1,19,259,0,8,14
21562,86230,12,1,32,265,0,9,3
21563,64619,3,1,18,280,0,9,4
21564,117313,3,1,13,424,0,9,6
21565,7538,12,1,20,328,0,7,11
21566,173373,3,1,19,280,0,8,7
21567,32558,15,1,17,265,0,9,12
21568,92766,26,1,18,266,0,8,14
21569,177869,14,1,13,379,0,8,12
21570,49431,15,1,16,3,0,7,4
21571,73880,18,1,15,121,0,9,13
21572,61081,12,1,19,340,0,9,6
21573,123856,14,1,19,442,0,7,5
21574,201182,18,1,19,439,0,8,16
21575,14872,9,1,27,466,0,8,3
21576,119531,21,2,13,128,0,8,15
21577,18966,16,1,18,268,0,7,8
21578,90773,14,1,10,379,0,8,9
21579,62684,2,1,13,122,0,7,0
21580,315740,18,1,19,439,0,9,11
21581,72199,9,1,19,445,0,9,12
21582,105603,9,1,20,215,0,7,10
21583,114957,9,1,19,215,0,9,0
21584,20241,15,1,18,111,0,8,22
21585,41709,23,1,47,153,0,7,12
21586,202697,1,1,18,134,0,7,13
21587,108881,9,1,13,466,0,8,14
21588,306411,18,1,19,121,0,9,10
21589,91095,18,1,6,134,0,7,12
21590,40816,15,1,19,315,0,7,5
21591,56810,2,1,13,122,0,9,3
21592,120277,3,1,13,137,0,9,4
21593,47433,15,1,19,245,0,8,8
21594,77494,12,1,11,140,0,9,14
21595,88743,2,1,18,435,0,9,1
21596,41190,3,1,19,280,0,8,0
21597,12031,9,1,18,334,0,9,0
21598,55040,12,1,13,259,0,8,2
21599,22211,8,1,13,145,0,7,12
21600,271039,18,1,41,107,0,8,6
21601,152221,32,1,18,376,0,7,7
21602,95248,3,1,19,480,0,9,4
21603,105475,18,1,18,107,0,7,13
21604,38739,15,1,23,412,0,9,13
21605,116073,14,1,23,489,0,8,22
21606,83481,14,1,19,463,0,7,8
21607,4052,3,1,9,130,0,8,12
21608,125259,15,1,19,265,0,8,12
21609,106403,18,1,13,107,0,9,10
21610,148058,3,1,27,442,0,9,6
21611,28157,18,1,13,121,0,7,10
21612,18986,11,1,22,173,0,9,5
21613,14737,9,1,19,134,0,8,16
21614,93466,12,1,13,178,0,9,13
21615,26814,23,1,19,153,0,9,6
21616,75754,9,1,13,107,0,9,8
21617,12080,32,1,13,376,0,9,11
21618,61015,12,1,13,265,0,8,3
21619,12058,23,1,19,153,0,8,23
21620,201182,12,2,19,245,0,8,2
21621,8804,18,1,17,107,0,9,3
21622,287364,15,1,19,245,0,7,16
21623,78974,1,1,1,349,0,8,10
21624,72589,9,1,27,334,0,6,22
21625,73516,2,1,20,477,0,8,7
21626,66576,1,1,19,135,0,8,19
21627,48502,9,1,19,134,0,8,9
21628,93337,3,1,19,480,0,9,8
21629,123994,2,1,13,122,0,7,17
21630,125362,27,1,19,122,0,9,10
21631,92668,3,1,19,379,0,7,10
21632,17459,2,1,19,122,0,7,6
21633,115807,15,1,19,245,0,8,1
21634,120,7,1,13,101,0,9,7
21635,156162,20,1,13,259,0,6,22
21636,104400,15,1,19,245,0,7,1
21637,90292,3,1,17,280,0,9,0
21638,105560,2,1,22,469,0,9,13
21639,185434,24,1,9,105,0,6,21
21640,77048,18,2,37,107,0,8,12
21641,91574,20,2,28,259,0,7,17
21642,48615,3,1,19,409,0,7,7
21643,67037,13,1,13,477,0,8,10
21644,93587,9,1,19,127,0,9,15
21645,111805,9,1,22,134,0,7,22
21646,164623,3,1,17,280,0,9,6
21647,91779,20,1,18,259,0,7,0
21648,154144,1,1,16,178,0,7,13
21649,36979,6,1,19,459,0,7,1
21650,4724,3,1,13,424,0,9,14
21651,201018,12,1,19,259,0,8,8
21652,158793,3,1,19,409,0,7,11
21653,110354,58,3866,866,347,0,8,22
21654,152934,1,1,19,377,0,6,23
21655,106820,18,1,13,439,0,7,15
21656,120075,2,1,28,435,0,8,6
21657,99917,13,1,30,477,0,7,1
21658,32661,14,1,13,463,0,7,11
21659,143888,1,1,19,125,0,7,5
21660,110999,18,1,28,107,0,7,6
21661,28397,18,1,12,439,0,8,17
21662,152461,9,1,16,442,0,7,2
21663,167577,3,1,19,280,0,8,4
21664,83491,2,1,17,364,0,8,2
21665,2284,3,1,28,379,0,8,21
21666,343941,21,1,18,128,0,9,12
21667,6517,12,1,13,409,0,9,15
21668,62879,15,1,17,245,0,7,14
21669,123878,12,1,19,340,0,8,18
21670,67581,3,1,13,153,0,8,13
21671,103600,3,1,14,280,0,8,3
21672,109266,11,1,13,487,0,7,19
21673,124768,2,1,19,219,0,9,0
21674,13433,9,1,13,489,0,8,4
21675,6336,14,1,20,467,0,9,1
21676,122495,15,1,13,153,0,6,20
21677,11110,15,1,6,111,0,9,11
21678,54972,8,1,13,145,0,9,5
21679,25679,18,1,13,107,0,9,13
21680,114220,9,1,19,232,0,7,20
21681,86552,3,1,13,280,0,8,3
21682,4727,3,1,11,409,0,7,14
21683,135693,6,1,17,459,0,7,7
21684,46257,3,1,19,115,0,7,4
21685,65785,9,1,19,134,0,9,3
21686,116098,8,1,19,145,0,9,8
21687,4405,12,1,18,124,0,8,12
21688,108823,15,1,19,430,0,7,2
21689,123763,21,1,19,232,0,9,9
21690,98429,12,1,19,19,0,8,10
21691,83659,12,1,13,178,0,8,10
21692,94392,3,1,6,280,0,8,10
21693,24787,3,1,18,280,0,7,3
21694,102025,12,1,13,259,0,7,12
21695,103065,12,2,20,140,0,9,13
21696,175837,23,1,37,153,0,8,3
21697,52752,3,1,22,280,0,8,12
21698,236931,23,1,6,153,0,8,9
21699,116581,9,1,19,244,0,7,13
21700,202095,2,1,13,219,0,8,11
21701,13870,9,1,18,466,0,8,15
21702,161480,23,1,19,153,0,7,14
21703,18455,9,1,13,232,0,8,14
21704,115981,3,1,13,280,0,9,6
21705,50998,15,1,27,315,0,7,4
21706,81476,18,1,18,107,0,9,15
21707,14475,2,1,36,236,0,9,15
21708,14764,12,1,35,178,0,7,14
21709,203210,12,1,19,178,0,6,19
21710,257146,2,1,30,219,0,7,16
21711,73487,8,1,13,145,0,8,17
21712,5314,14,1,30,489,0,9,14
21713,148500,12,1,13,265,0,8,2
21714,197626,37,1,13,213,0,9,0
21715,114878,28,1,15,135,0,7,16
21716,117389,15,1,12,245,0,7,14
21717,231549,2,1,13,219,0,9,7
21718,80605,22,1,18,116,0,9,15
21719,123994,3,1,13,442,0,7,15
21720,97592,12,1,19,178,0,7,0
21721,117242,2,1,19,237,0,9,12
21722,104533,15,1,13,265,0,9,0
21723,87029,12,1,22,245,0,7,11
21724,5619,15,1,19,386,0,7,19
21725,37972,12,1,70,497,0,8,2
21726,2321,8,1,17,145,0,9,9
21727,119531,11,1,3,481,0,8,13
21728,186585,9,1,6,466,0,9,8
21729,39123,14,1,19,480,0,7,10
21730,117089,15,1,6,245,0,7,9
21731,73419,2,1,19,122,0,7,7
21732,102211,12,1,13,245,0,7,9
21733,9135,21,1,27,232,0,7,12
21734,47098,3,1,23,211,0,9,3
21735,138290,21,1,22,232,0,9,9
21736,12971,26,1,19,266,0,7,15
21737,62968,26,1,19,477,0,9,13
21738,73713,2,1,19,452,0,8,11
21739,44744,10,1,34,317,0,7,13
21740,86316,15,1,18,130,0,8,14
21741,243686,12,1,19,178,0,8,12
21742,117193,15,1,18,245,0,8,3
21743,228125,15,1,22,245,0,8,11
21744,125222,3,1,19,115,0,9,11
21745,25737,9,2,5,466,0,8,12
21746,63203,32,1,22,21,0,8,12
21747,204007,12,1,19,481,0,7,7
21748,97716,12,2,10,178,0,7,14
21749,103241,3,1,12,280,0,8,10
21750,200184,28,1,15,135,0,9,0
21751,73839,3,1,15,280,0,8,14
21752,102863,12,1,13,140,0,9,4
21753,209663,11,1,15,122,0,8,6
21754,92735,9,1,18,244,0,9,15
21755,8267,1,2,9,153,0,9,7
21756,119934,18,1,6,107,0,7,18
21757,34104,2,1,49,236,0,9,15
21758,88332,21,1,18,128,0,7,23
21759,73516,14,1,15,439,0,8,1
21760,70462,14,1,47,379,0,7,16
21761,53249,3,1,19,409,0,8,2
21762,9584,1,1,13,439,0,7,15
21763,52019,2,1,27,122,0,8,12
21764,48170,9,1,19,215,0,8,16
21765,50437,27,1,53,122,0,8,22
21766,9041,15,1,3,245,0,7,5
21767,14044,12,1,19,265,0,7,5
21768,123739,21,1,13,232,0,9,0
21769,6643,14,1,6,134,0,7,1
21770,130333,15,1,13,265,0,6,17
21771,80438,3,1,17,371,0,7,0
21772,9624,12,1,18,481,0,7,0
21773,97063,12,1,19,178,0,9,9
21774,29135,64,1,14,459,0,7,11
21775,77041,15,1,13,412,0,9,2
21776,96015,12,1,19,340,0,9,15
21777,83461,12,1,6,265,0,9,10
21778,98263,1,1,20,153,0,8,14
21779,57519,12,1,15,340,0,8,14
21780,53964,2,1,19,452,0,8,1
21781,44555,18,1,19,107,0,9,0
21782,28123,3,1,13,280,0,8,14
21783,40400,9,1,13,127,0,9,11
21784,122694,3,1,19,280,0,8,2
21785,136533,15,1,19,386,0,8,23
21786,37774,38,3866,866,347,0,9,5
21787,123361,9,1,41,215,0,6,18
21788,23242,2,1,41,477,0,8,1
21789,126196,12,1,10,205,0,7,3
21790,90837,12,1,17,178,0,7,16
21791,93291,2,1,19,237,0,9,11
21792,124170,18,1,41,107,0,7,8
21793,147662,2,1,19,236,0,8,6
21794,23294,23,1,27,153,0,7,5
21795,37948,1,1,16,134,0,7,3
21796,93445,105,3543,748,451,0,8,3
21797,3162,3,1,8,280,0,7,8
21798,37919,26,1,19,121,0,9,5
21799,135850,3,1,13,280,0,9,7
21800,106635,15,1,17,245,0,6,16
21801,113898,3,1,13,137,0,9,12
21802,315165,19,0,0,347,0,9,6
21803,63839,14,1,34,134,0,7,5
21804,201906,12,1,3,265,0,9,7
21805,137676,3,1,13,379,0,7,13
21806,80335,25,1,19,259,0,6,23
21807,37002,12,1,23,140,0,9,12
21808,254115,9,1,18,489,0,8,0
21809,92544,11,1,17,319,0,8,11
21810,57317,26,1,11,266,0,9,6
21811,131672,15,1,18,278,0,7,23
21812,67197,9,2,40,215,0,6,18
21813,125782,15,1,19,480,0,7,9
21814,160536,12,1,23,245,0,7,5
21815,201732,21,1,19,128,0,6,23
21816,217829,12,1,1,328,0,8,10
21817,141879,2,1,19,477,0,9,15
21818,48569,3,1,22,424,0,7,10
21819,21205,3,1,18,280,0,9,1
21820,114276,25,1,19,259,0,8,17
21821,5393,14,1,13,349,0,7,6
21822,132952,64,1,9,459,0,6,19
21823,8410,18,1,18,107,0,7,8
21824,83616,18,1,19,439,0,9,8
21825,167720,9,1,19,215,0,6,23
21826,62647,9,1,10,466,0,8,18
21827,62025,13,1,20,477,0,8,17
21828,88393,9,1,13,442,0,9,10
21829,277973,3,2,13,280,0,8,13
21830,141553,18,1,6,121,0,7,11
21831,72306,25,1,13,259,0,7,15
21832,13597,14,2,35,467,0,8,15
21833,101096,18,1,10,107,0,9,1
21834,69946,2,1,19,258,0,8,23
21835,27365,9,1,13,445,0,9,1
21836,1810,15,1,19,386,0,9,14
21837,81285,3,1,11,280,0,9,13
21838,93192,8,1,19,145,0,8,6
21839,66210,18,1,41,107,0,7,10
21840,48304,3,1,13,442,0,8,3
21841,30503,12,1,10,178,0,9,5
21842,119369,9,1,13,446,0,9,13
21843,66382,12,1,16,178,0,7,1
21844,194539,18,3032,607,107,0,6,17
21845,17181,1,1,13,115,0,8,7
21846,100182,9,1,12,244,0,9,5
21847,88283,15,1,19,245,0,9,4
21848,82449,9,1,18,134,0,8,6
21849,114678,3,1,15,280,0,8,12
21850,108942,13,1,23,400,0,9,9
21851,37515,9,2,27,466,0,8,21
21852,114276,12,1,13,265,0,8,12
21853,72130,26,1,19,266,0,7,16
21854,35680,14,1,19,463,0,8,7
21855,41229,15,1,16,245,0,7,12
21856,11965,26,1,17,121,0,9,7
21857,107196,27,1,13,153,0,6,23
21858,82426,12,1,41,259,0,7,6
21859,37892,3,1,19,280,0,8,1
21860,85085,64,1,8,459,0,8,15
21861,49856,536,1,19,21,0,6,16
21862,85072,15,2,15,245,0,7,3
21863,53964,12,1,6,265,0,9,7
21864,70280,15,1,13,265,0,9,7
21865,120775,9,1,19,215,0,6,18
21866,56020,9,1,13,442,0,8,17
21867,190483,2,1,22,477,0,7,12
21868,164046,26,1,19,477,0,8,8
21869,71808,9,1,10,450,0,9,12
21870,26241,2,1,35,237,0,7,6
21871,108180,9,2,27,215,0,9,14
21872,58474,208,1,17,330,0,8,0
21873,86767,18,1,13,439,0,7,1
21874,67202,18,1,13,134,0,8,11
21875,173525,64,1,8,459,0,7,6
21876,30636,21,1,13,128,0,7,22
21877,89483,15,1,19,265,0,9,4
21878,74195,26,1,16,121,0,7,4
21879,119393,3,1,19,280,0,9,2
21880,76811,12,1,19,178,0,9,14
21881,73516,3,1,19,130,0,7,13
21882,190694,21,1,19,128,0,9,4
21883,72065,12,1,19,328,0,9,3
21884,36183,2,2,17,205,0,8,13
21885,172839,18,1,19,107,0,7,9
21886,76668,9,1,19,334,0,8,23
21887,49645,12,2,9,265,0,7,2
21888,115292,3,1,53,280,0,8,3
21889,63817,26,1,13,121,0,9,8
21890,51609,18,1,19,107,0,9,1
21891,33600,3,1,44,280,0,9,2
21892,120468,18,1,30,107,0,7,9
21893,141131,18,1,48,107,0,9,10
21894,92735,15,1,15,245,0,8,8
21895,98261,35,1,15,21,0,8,7
21896,188699,3,1,19,153,0,7,6
21897,93082,2,1,19,477,0,8,8
21898,98129,12,1,28,178,0,8,9
21899,99754,3,1,13,409,0,9,7
21900,207341,9,1,19,134,0,7,0
21901,68381,18,1,12,107,0,9,13
21902,53607,15,1,17,245,0,8,4
21903,141618,14,1,19,439,0,7,8
21904,5314,3,1,13,115,0,8,2
21905,90590,9,1,19,445,0,8,22
21906,143373,14,1,19,463,0,8,4
21907,124612,3,1,10,371,0,9,12
21908,860,3,1,12,466,0,7,9
21909,91611,14,1,43,401,0,6,23
21910,6828,13,1,18,400,0,7,16
21911,49528,12,1,13,178,0,9,10
21912,76668,10,1,19,113,0,6,22
21913,26896,3,1,25,280,0,8,8
21914,70896,15,1,20,278,0,9,15
21915,72387,18,1,1,107,0,8,22
21916,73487,12,1,19,124,0,8,19
21917,80170,3,1,11,489,0,9,0
21918,115691,15,1,14,278,0,7,6
21919,103802,21,1,9,128,0,9,9
21920,70289,3,1,8,280,0,7,3
21921,194441,3,1,16,379,0,7,23
21922,188288,6,1,19,459,0,7,3
21923,77355,3,1,47,371,0,7,1
21924,116726,13,1,1,477,0,9,1
21925,25041,1,1,19,124,0,8,14
21926,72298,26,1,19,121,0,6,17
21927,75634,2,2,49,205,0,8,14
21928,103162,3,1,19,280,0,7,1
21929,83895,12,1,13,122,0,8,15
21930,72614,18,1,25,107,0,6,23
21931,59233,9,1,20,334,0,8,7
21932,197172,24,1,19,105,0,9,5
21933,44744,7,1,32,101,0,9,10
21934,37301,15,1,15,315,0,7,6
21935,35774,12,1,25,265,0,8,8
21936,161761,1,1,13,134,0,7,11
21937,48720,9,1,3,442,0,6,19
21938,73487,15,1,19,245,0,8,15
21939,201848,21,1,1,128,0,7,6
21940,68929,11,1,13,173,0,8,19
21941,127254,10,1,19,377,0,9,6
21942,63400,27,1,13,153,0,9,13
21943,22006,9,1,8,466,0,9,14
21944,51026,12,2,13,178,0,7,4
21945,95766,18,1,17,107,0,9,6
21946,64615,3,1,35,280,0,8,6
21947,61359,3,1,13,424,0,8,10
21948,8314,22,1,22,116,0,8,14
21949,95766,18,1,6,134,0,7,14
21950,5348,1,1,13,349,0,8,0
21951,99980,18,1,19,107,0,8,4
21952,342564,12,1,13,328,0,9,6
21953,79909,23,1,32,153,0,9,1
21954,16403,3,1,9,280,0,8,0
21955,103181,18,1,17,121,0,8,10
21956,197969,2,1,9,364,0,8,6
21957,26858,3,1,8,424,0,7,8
21958,25039,2,1,9,122,0,8,8
21959,103899,1,1,2,124,0,9,7
21960,208482,3,1,15,280,0,8,7
21961,74952,3,1,1,280,0,9,7
21962,5348,25,1,58,259,0,9,12
21963,102287,2,1,25,469,0,7,11
21964,44744,12,1,19,409,0,9,9
21965,237086,3,1,13,280,0,8,13
21966,59596,15,1,26,265,0,8,1
21967,67467,13,1,13,477,0,8,7
21968,111547,12,1,11,340,0,9,14
21969,9698,14,1,35,489,0,9,9
21970,67270,9,1,19,445,0,8,0
21971,142444,15,1,22,130,0,7,5
21972,63612,15,1,6,3,0,9,9
21973,121839,3,1,18,280,0,8,11
21974,72393,13,1,13,400,0,7,3
21975,87029,12,1,25,178,0,9,7
21976,93021,3,2,13,153,0,8,15
21977,53678,18,1,13,121,0,9,14
21978,204222,14,1,15,480,0,7,14
21979,70936,12,1,10,409,0,8,7
21980,108858,21,1,58,128,0,7,0
21981,105206,19,0,0,213,0,6,17
21982,127896,3,1,5,409,0,8,12
21983,2564,15,1,19,265,0,6,23
21984,68332,2,1,19,469,0,9,0
21985,3239,15,1,19,245,0,7,17
21986,90509,12,1,17,178,0,9,6
21987,100785,8,1,19,145,0,6,23
21988,75634,1,1,53,124,0,9,13
21989,142568,9,1,40,442,0,7,4
21990,178864,3,1,19,280,0,9,6
21991,73395,3,1,15,280,0,8,3
21992,121360,22,1,10,496,0,7,1
21993,217625,13,1,19,469,0,9,5
21994,88180,26,1,11,266,0,8,5
21995,197976,12,1,22,105,0,7,7
21996,164884,12,1,17,124,0,7,6
21997,219838,2,1,4,122,0,7,16
21998,35955,26,1,13,266,0,9,2
21999,20143,2,1,19,435,0,8,4
22000,67697,64,1,13,459,0,7,1
22001,56754,8,2,11,259,0,7,23
22002,18804,1,1,13,153,0,7,12
22003,95659,2,1,13,219,0,7,14
22004,147130,12,1,23,259,0,7,1
22005,65954,12,1,13,245,0,9,3
22006,25761,3,2,5,480,0,8,9
22007,97447,29,1,18,343,0,8,11
22008,83262,13,1,22,400,0,8,6
22009,912,2,2,19,122,0,7,10
22010,119369,2,2,30,205,0,7,8
22011,20815,2,1,19,477,0,7,6
22012,234900,3,1,19,280,0,8,3
22013,107513,3,1,22,402,0,8,13
22014,279168,8,1,13,145,0,8,3
22015,64345,9,1,22,134,0,7,23
22016,91799,12,1,19,205,0,8,6
22017,239822,3,1,13,280,0,8,3
22018,134416,9,1,19,334,0,7,2
22019,99769,2,1,46,237,0,8,8
22020,48359,15,1,10,265,0,8,13
22021,98762,11,1,19,330,0,8,2
22022,114766,13,1,3,477,0,9,10
22023,8352,28,1,9,135,0,9,3
22024,299666,3,1,19,280,0,9,4
22025,161439,9,1,3,134,0,8,15
22026,6055,25,1,19,259,0,7,0
22027,121486,2,1,41,435,0,9,11
22028,105649,13,2,18,469,0,7,11
22029,9071,3,1,18,442,0,9,8
22030,100393,11,1,19,319,0,8,5
22031,79025,3,1,10,280,0,7,0
22032,85644,12,1,2,259,0,7,12
22033,89939,12,1,19,409,0,8,3
22034,35900,8,1,25,145,0,9,7
22035,84959,12,1,15,481,0,7,5
22036,122694,3,1,13,280,0,9,0
22037,25509,2,1,19,237,0,7,14
22038,75539,9,2,20,442,0,8,1
22039,207077,12,1,35,205,0,7,10
22040,4604,12,1,10,259,0,8,5
22041,64265,11,1,19,219,0,8,0
22042,43793,3,1,13,280,0,8,1
22043,69634,14,1,19,401,0,8,5
22044,102467,9,2,13,442,0,9,12
22045,145384,12,1,8,105,0,8,15
22046,58146,1,1,32,115,0,9,4
22047,32487,20,1,22,478,0,9,4
22048,85329,3,1,28,280,0,9,2
22049,106437,8,1,13,140,0,7,7
22050,13104,15,1,19,480,0,8,0
22051,191817,9,1,13,442,0,6,23
22052,26995,14,1,3,134,0,8,14
22053,82813,12,1,12,265,0,9,10
22054,98424,2,1,13,469,0,9,4
22055,89253,3,1,13,211,0,7,10
22056,49652,21,1,34,232,0,7,16
22057,175837,2,2,19,205,0,8,1
22058,95691,11,1,13,487,0,7,15
22059,28325,12,1,13,105,0,9,1
22060,68824,64,1,42,459,0,7,8
22061,65785,2,1,19,477,0,9,8
22062,54786,18,1,13,107,0,9,12
22063,11574,18,1,13,439,0,6,23
22064,154763,15,1,19,130,0,9,4
22065,16859,6,1,20,459,0,6,16
22066,81239,13,1,14,400,0,7,8
22067,75595,3,1,41,402,0,9,15
22068,196727,9,1,13,334,0,6,22
22069,46549,1,1,19,134,0,8,3
22070,360964,18,1,3,107,0,9,14
22071,85628,2,1,18,219,0,8,22
22072,191370,12,1,19,145,0,8,16
22073,233776,18,1,13,134,0,8,15
22074,80458,14,1,19,379,0,7,7
22075,27956,2,1,13,452,0,6,23
22076,263182,12,1,13,328,0,8,15
22077,110296,3,1,18,280,0,9,15
22078,77476,9,1,19,127,0,9,5
22079,209376,15,1,19,265,0,7,10
22080,43793,13,1,12,477,0,9,3
22081,78818,15,1,13,245,0,7,8
22082,103177,9,1,13,442,0,8,1
22083,93291,2,1,12,205,0,9,4
22084,118315,21,1,19,128,0,8,1
22085,64381,14,1,19,463,0,7,2
22086,73936,18,1,18,107,0,8,9
22087,23759,21,1,14,128,0,6,23
22088,91096,2,1,18,236,0,7,12
22089,108594,12,1,53,328,0,8,1
22090,18683,18,1,11,107,0,9,1
22091,208137,14,1,3,134,0,9,2
22092,195346,14,1,19,401,0,8,1
22093,4645,25,2,36,259,0,7,6
22094,113721,3,1,19,19,0,7,2
22095,39505,64,1,20,459,0,7,10
22096,188112,26,1,18,121,0,7,6
22097,225360,36,1,15,110,0,9,12
22098,31100,18,1,19,134,0,8,0
22099,53964,2,1,53,477,0,9,10
22100,114276,1,1,6,134,0,8,11
22101,49585,2,1,19,237,0,9,3
22102,26968,18,3032,607,107,0,7,7
22103,184106,8,1,8,259,0,7,17
22104,8804,3,1,16,489,0,7,0
22105,2710,12,1,13,265,0,8,14
22106,12058,9,1,19,466,0,8,12
22107,47739,3,1,22,480,0,9,8
22108,93054,12,1,22,326,0,9,10
22109,53961,2,1,13,237,0,9,5
22110,28751,12,1,49,212,0,8,0
22111,12244,3,1,10,205,0,8,23
22112,15913,14,1,13,439,0,9,0
22113,68501,15,1,19,111,0,7,1
22114,48282,3,1,19,30,0,9,11
22115,29453,12,1,28,265,0,9,6
22116,80532,9,1,13,445,0,9,10
22117,8253,21,1,25,128,0,7,12
22118,112302,13,2,8,477,0,9,13
22119,238485,14,1,53,379,0,8,6
22120,13073,12,2,19,265,0,8,12
22121,94200,3,1,19,173,0,9,1
22122,108341,23,1,19,153,0,8,11
22123,6395,12,1,19,265,0,7,5
22124,301452,1,1,17,452,0,9,5
22125,14692,2,1,18,452,0,8,14
22126,24647,3,1,32,409,0,7,9
22127,41949,18,1,7,107,0,8,20
22128,127081,15,1,1,3,0,7,13
22129,73883,15,1,19,379,0,7,7
22130,45413,3,2,17,137,0,7,11
22131,52010,20,1,19,478,0,9,0
22132,303838,9,1,47,107,0,9,10
22133,132564,2,1,19,122,0,7,0
22134,43180,15,1,13,140,0,7,8
22135,35308,12,1,19,409,0,7,0
22136,78809,14,1,17,349,0,7,2
22137,77048,6,1,13,459,0,9,5
22138,45318,12,1,10,178,0,6,22
22139,81428,1,1,19,153,0,7,13
22140,56035,3,1,32,280,0,7,7
22141,25679,2,2,18,205,0,7,3
22142,43934,24,1,19,178,0,8,0
22143,47118,9,1,13,232,0,8,16
22144,77958,12,1,19,140,0,7,2
22145,60215,15,1,8,245,0,8,23
22146,53357,12,1,15,245,0,9,6
22147,249941,2,1,26,364,0,8,15
22148,116780,2,1,9,469,0,8,5
22149,155141,18,1,19,107,0,6,16
22150,119512,15,1,19,245,0,7,14
22151,10274,64,1,13,459,0,8,0
22152,209663,2,1,19,243,0,8,15
22153,89483,18,1,1,107,0,8,3
22154,279545,18,1,19,134,0,7,23
22155,110401,3,1,9,19,0,8,9
22156,120440,28,1,18,135,0,7,23
22157,48413,2,1,13,237,0,8,7
22158,191817,19,0,38,347,0,7,10
22159,49767,9,1,14,107,0,9,12
